paper,year,word,ctx_freq,PMI
L'Aurore,1898,color,108,1.341
L'Aurore,1898,slategray,107,1.328
L'Aurore,1898,f,3,3.584
L'Aurore,1898,jean,3,5.529
L'Aurore,1898,lo,3,6.476
L'Aurore,1898,listes,3,8.603
L'Aurore,1898,p,295,4.503
L'Aurore,1898,quatre,3,5.332
L'Aurore,1898,a,44,4.125
L'Aurore,1898,attentats,11,12.396
L'Aurore,1898,heure,5,5.974
L'Aurore,1898,chef,3,5.302
L'Aurore,1898,attentat,17,11.323
L'Aurore,1898,i,8,3.215
L'Aurore,1898,contre,21,6.506
L'Aurore,1898,prendre,3,5.712
L'Aurore,1898,combattre,3,8.811
L'Aurore,1898,ré,6,7.502
L'Aurore,1898,ment,3,5.29
L'Aurore,1898,cet,9,6.369
L'Aurore,1898,homme,3,5.008
L'Aurore,1898,france,3,3.64
L'Aurore,1898,socialistes,10,8.109
L'Aurore,1898,pa,3,6.582
L'Aurore,1898,arrêtés,3,8.546
L'Aurore,1898,vaillant,3,8.962
L'Aurore,1898,cour,4,6.313
L'Aurore,1898,sebastien,8,16.242
L'Aurore,1898,faure,7,9.721
L'Aurore,1898,affaire,10,7.62
L'Aurore,1898,dreyfus,9,9.83
L'Aurore,1898,fait,5,3.978
L'Aurore,1898,bombe,4,10.727
L'Aurore,1898,prétexte,3,8.349
L'Aurore,1898,dit,6,4.952
L'Aurore,1898,italien,3,7.363
L'Aurore,1898,nullement,4,9.244
L'Aurore,1898,deux,4,3.705
L'Aurore,1898,etiévant,7,16.164
L'Aurore,1898,dont,7,4.814
L'Aurore,1898,opinions,3,9.098
L'Aurore,1898,compagnon,4,10.341
L'Aurore,1898,juillet,3,5.711
L'Aurore,1898,celle,3,5.233
L'Aurore,1898,menées,8,11.827
L'Aurore,1898,acte,4,7.1
L'Aurore,1898,pendant,4,5.466
L'Aurore,1898,bourgeois,4,8.001
L'Aurore,1898,po,3,7.793
L'Aurore,1898,peut,3,4.039
L'Aurore,1898,lois,7,8.232
L'Aurore,1898,si,10,4.767
L'Aurore,1898,bien,4,3.706
L'Aurore,1898,meurtre,5,9.989
L'Aurore,1898,ainsi,4,4.886
L'Aurore,1898,complot,5,10.179
L'Aurore,1898,dire,3,4.777
L'Aurore,1898,socialiste,5,6.17
L'Aurore,1898,grand,4,4.527
L'Aurore,1898,tout,3,3.008
L'Aurore,1898,seulement,4,5.944
L'Aurore,1898,in,3,5.319
L'Aurore,1898,jules,3,6.941
L'Aurore,1898,simon,3,8.454
L'Aurore,1898,crime,6,8.186
L'Aurore,1898,peu,3,4.378
L'Aurore,1898,tous,7,4.538
L'Aurore,1898,quelques,5,5.193
L'Aurore,1898,très,7,5.1
L'Aurore,1898,procès,6,8.04
L'Aurore,1898,parti,3,4.758
L'Aurore,1898,sans,4,3.849
L'Aurore,1898,hier,4,4.458
L'Aurore,1898,après,3,3.551
L'Aurore,1898,com,4,6.516
L'Aurore,1898,cela,3,4.939
L'Aurore,1898,dangereux,4,9.226
L'Aurore,1898,agit,3,6.838
L'Aurore,1898,police,6,6.776
L'Aurore,1898,fr,6,4.091
L'Aurore,1898,nom,4,5.666
L'Aurore,1898,dos,4,7.592
L'Aurore,1898,commis,3,7.368
L'Aurore,1898,plus,7,3.314
L'Aurore,1898,idées,3,7.194
L'Aurore,1898,faire,5,4.477
L'Aurore,1898,chez,4,5.306
L'Aurore,1898,être,5,4.057
L'Aurore,1898,trois,3,4.434
L'Aurore,1898,saint,3,3.964
L'Aurore,1898,do,4,4.775
L'Aurore,1898,donc,3,4.887
L'Aurore,1898,va,3,5.289
L'Aurore,1898,cette,4,3.091
L'Aurore,1898,faux,4,8.15
L'Aurore,1898,lt,3,3.115
L'Aurore,1898,moineau,3,12.821
L'Aurore,1898,g,3,4.295
L'Aurore,1898,italiens,3,7.634
L'Aurore,1898,lea,3,8.653
L'Aurore,1898,là,3,4.067
L'Aurore,1898,ni,5,5.493
L'Aurore,1899,span,68,1.17
L'Aurore,1899,style,39,1.368
L'Aurore,1899,color,37,1.292
L'Aurore,1899,slategray,37,1.292
L'Aurore,1899,sans,4,5.345
L'Aurore,1899,a,8,3.161
L'Aurore,1899,ni,3,6.252
L'Aurore,1899,lea,3,10.149
L'Aurore,1899,p,68,3.882
L'Aurore,1899,tous,3,4.812
L'Aurore,1899,ceux,4,6.66
L'Aurore,1899,idée,6,9.148
L'Aurore,1899,contre,7,6.417
L'Aurore,1899,comme,4,5.068
L'Aurore,1899,socialistes,4,8.283
L'Aurore,1899,être,6,5.816
L'Aurore,1899,condamné,4,9.44
L'Aurore,1899,dont,5,5.825
L'Aurore,1899,peut,3,5.535
L'Aurore,1899,ï,3,7.036
L'Aurore,1899,candidat,4,9.912
L'Aurore,1899,journal,3,6.538
L'Aurore,1899,quelque,3,7.182
L'Aurore,1899,suspect,3,12.238
L'Aurore,1899,années,3,7.799
L'Aurore,1899,révolutionnaire,3,9.449
L'Aurore,1899,républicains,4,9.695
L'Aurore,1900,socialistes,5,7.787
L'Aurore,1900,p,190,4.546
L'Aurore,1900,lt,3,3.793
L'Aurore,1900,idées,4,8.287
L'Aurore,1900,parti,3,5.436
L'Aurore,1900,span,138,1.373
L'Aurore,1900,style,70,1.394
L'Aurore,1900,color,77,1.531
L'Aurore,1900,slategray,81,1.604
L'Aurore,1900,compte,3,6.34
L'Aurore,1900,contre,9,5.962
L'Aurore,1900,com,3,6.779
L'Aurore,1900,groupe,6,7.666
L'Aurore,1900,plus,4,3.185
L'Aurore,1900,i,8,3.893
L'Aurore,1900,italien,3,8.041
L'Aurore,1900,a,25,3.987
L'Aurore,1900,extradition,3,12.388
L'Aurore,1900,â,3,3.685
L'Aurore,1900,être,6,4.998
L'Aurore,1900,avoir,3,4.925
L'Aurore,1900,gouvernement,4,5.475
L'Aurore,1900,prétendus,4,12.439
L'Aurore,1900,fr,3,3.769
L'Aurore,1900,encore,4,5.126
L'Aurore,1900,propagande,4,8.027
L'Aurore,1900,jusqu,3,5.565
L'Aurore,1900,communisme,4,10.815
L'Aurore,1900,comme,9,5.42
L'Aurore,1900,ni,5,6.171
L'Aurore,1900,tous,8,5.409
L'Aurore,1900,républicains,4,8.877
L'Aurore,1900,francs,3,4.955
L'Aurore,1900,action,3,5.788
L'Aurore,1900,citoyens,5,9.311
L'Aurore,1900,dit,5,5.367
L'Aurore,1900,congrès,5,7.339
L'Aurore,1900,attitude,3,7.727
L'Aurore,1900,faire,6,5.418
L'Aurore,1900,libertaire,3,12.954
L'Aurore,1900,do,5,5.775
L'Aurore,1900,tout,3,3.686
L'Aurore,1900,lettres,4,7.7
L'Aurore,1900,socialiste,3,6.111
L'Aurore,1900,italiens,3,8.312
L'Aurore,1900,bien,4,4.384
L'Aurore,1900,plusieurs,3,6.027
L'Aurore,1900,tion,4,6.893
L'Aurore,1900,cette,3,3.354
L'Aurore,1900,lea,8,10.746
L'Aurore,1900,complot,5,10.857
L'Aurore,1900,vis,5,8.86
L'Aurore,1900,journaux,3,6.884
L'Aurore,1900,non,3,5.003
L'Aurore,1900,an,3,5.65
L'Aurore,1900,sans,4,4.527
L'Aurore,1901,style,119,1.368
L'Aurore,1901,color,117,1.343
L'Aurore,1901,slategray,112,1.28
L'Aurore,1901,span,222,1.267
L'Aurore,1901,socialistes,7,7.481
L'Aurore,1901,las,3,7.979
L'Aurore,1901,nombre,3,4.757
L'Aurore,1901,cela,4,5.241
L'Aurore,1901,va,4,5.591
L'Aurore,1901,p,374,4.732
L'Aurore,1901,décidé,3,6.563
L'Aurore,1901,cet,7,5.893
L'Aurore,1901,contre,17,6.088
L'Aurore,1901,spadoni,3,17.116
L'Aurore,1901,plus,8,3.394
L'Aurore,1901,dangereux,8,10.113
L'Aurore,1901,deux,9,4.761
L'Aurore,1901,ceux,7,5.858
L'Aurore,1901,où,6,4.35
L'Aurore,1901,compagnons,3,9.317
L'Aurore,1901,pape,3,7.333
L'Aurore,1901,comme,21,5.851
L'Aurore,1901,broutchoux,3,14.932
L'Aurore,1901,dont,4,3.893
L'Aurore,1901,parmi,5,6.502
L'Aurore,1901,con,4,6.15
L'Aurore,1901,tout,6,3.894
L'Aurore,1901,liberté,3,6.064
L'Aurore,1901,do,11,6.121
L'Aurore,1901,non,5,4.948
L'Aurore,1901,i,8,3.101
L'Aurore,1901,etats,4,6.761
L'Aurore,1901,unis,5,7.404
L'Aurore,1901,new,8,8.724
L'Aurore,1901,york,7,8.618
L'Aurore,1901,étrangers,4,7.527
L'Aurore,1901,b,6,5.159
L'Aurore,1901,â,20,5.631
L'Aurore,1901,a,32,3.552
L'Aurore,1901,condamné,3,7.416
L'Aurore,1901,vaillant,3,8.849
L'Aurore,1901,maintenant,4,6.394
L'Aurore,1901,vrais,3,9.449
L'Aurore,1901,article,3,6.038
L'Aurore,1901,italiens,6,8.521
L'Aurore,1901,u,3,3.746
L'Aurore,1901,tous,10,4.939
L'Aurore,1901,da,6,6.699
L'Aurore,1901,font,4,6.614
L'Aurore,1901,parce,5,6.566
L'Aurore,1901,révolution,3,6.942
L'Aurore,1901,citoyen,3,7.235
L'Aurore,1901,groupe,3,5.875
L'Aurore,1901,déjà,5,5.651
L'Aurore,1901,arrestation,4,8.631
L'Aurore,1901,trois,3,4.321
L'Aurore,1901,si,6,3.917
L'Aurore,1901,chasse,3,7.791
L'Aurore,1901,naires,3,10.39
L'Aurore,1901,propagande,11,8.695
L'Aurore,1901,fait,5,3.864
L'Aurore,1901,conférences,3,8.045
L'Aurore,1901,paraît,3,6.972
L'Aurore,1901,sous,7,4.952
L'Aurore,1901,fr,5,3.715
L'Aurore,1901,encore,5,4.657
L'Aurore,1901,être,5,3.944
L'Aurore,1901,hier,3,3.929
L'Aurore,1901,buffalo,3,11.765
L'Aurore,1901,barcelone,5,9.738
L'Aurore,1901,dit,5,4.575
L'Aurore,1901,espagnols,4,9.122
L'Aurore,1901,lt,3,3.002
L'Aurore,1901,ville,3,5.061
L'Aurore,1901,gt,3,3.007
L'Aurore,1901,septembre,16,8.203
L'Aurore,1901,e,3,2.969
L'Aurore,1901,autres,3,4.345
L'Aurore,1901,armée,3,5.539
L'Aurore,1901,plusieurs,5,5.973
L'Aurore,1901,sujet,4,6.429
L'Aurore,1901,peu,3,4.265
L'Aurore,1901,ci,3,4.883
L'Aurore,1901,jamais,3,5.11
L'Aurore,1901,aussi,7,5.286
L'Aurore,1901,arrestations,6,10.149
L'Aurore,1901,général,5,4.89
L'Aurore,1901,arrêtés,6,9.433
L'Aurore,1901,chicago,6,11.191
L'Aurore,1901,acte,3,6.572
L'Aurore,1901,foi,3,6.675
L'Aurore,1901,complot,7,10.551
L'Aurore,1901,prétexte,3,8.235
L'Aurore,1901,répression,3,9.033
L'Aurore,1901,avoir,3,4.134
L'Aurore,1901,grève,3,6.233
L'Aurore,1901,h,4,2.974
L'Aurore,1901,véritables,3,9.152
L'Aurore,1901,police,8,7.078
L'Aurore,1901,après,3,3.437
L'Aurore,1901,pré,3,6.777
L'Aurore,1901,socia,3,9.923
L'Aurore,1901,affaire,3,5.769
L'Aurore,1901,catalanistes,3,16.125
L'Aurore,1901,militants,3,8.406
L'Aurore,1901,connus,4,9.38
L'Aurore,1901,alors,4,5.403
L'Aurore,1901,arrêté,3,6.849
L'Aurore,1901,oui,3,6.279
L'Aurore,1901,most,5,15.874
L'Aurore,1901,quelques,3,4.343
L'Aurore,1901,ni,3,4.642
L'Aurore,1901,roi,3,5.426
L'Aurore,1901,journal,3,4.928
L'Aurore,1901,révolutionnaire,3,7.84
L'Aurore,1901,socialiste,4,5.735
L'Aurore,1901,faire,3,3.626
L'Aurore,1901,bon,3,5.278
L'Aurore,1901,loin,3,6.33
L'Aurore,1901,croit,3,7.258
L'Aurore,1901,prince,3,5.963
L'Aurore,1901,quand,3,4.802
L'Aurore,1901,collectivistes,3,12.473
L'Aurore,1901,johann,4,14.027
L'Aurore,1901,ans,3,3.999
L'Aurore,1901,madrid,3,7.485
L'Aurore,1901,an,3,4.858
L'Aurore,1901,gouvernement,3,4.268
L'Aurore,1901,guillaume,4,8.42
L'Aurore,1901,bien,8,4.593
L'Aurore,1901,légende,4,9.915
L'Aurore,1901,crime,3,7.073
L'Aurore,1901,quoique,3,8.633
L'Aurore,1901,certains,3,6.29
L'Aurore,1901,motifs,3,8.773
L'Aurore,1901,déroulède,4,11.204
L'Aurore,1901,réunion,3,5.481
L'Aurore,1901,crimes,3,8.951
L'Aurore,1901,très,3,3.764
L'Aurore,1901,juin,3,5.772
L'Aurore,1901,î,3,4.821
L'Aurore,1902,span,189,1.383
L'Aurore,1902,style,110,1.602
L'Aurore,1902,color,106,1.549
L'Aurore,1902,sorte,3,7.164
L'Aurore,1902,brochures,4,10.793
L'Aurore,1902,â,23,6.18
L'Aurore,1902,p,293,4.728
L'Aurore,1902,complot,18,12.261
L'Aurore,1902,attentat,4,9.47
L'Aurore,1902,espagnol,3,8.59
L'Aurore,1902,pulgar,3,19.778
L'Aurore,1902,slategray,96,1.406
L'Aurore,1902,comme,19,6.054
L'Aurore,1902,poursuivi,3,9.327
L'Aurore,1902,devant,3,5.019
L'Aurore,1902,dit,4,4.601
L'Aurore,1902,bien,9,5.111
L'Aurore,1902,î,3,5.169
L'Aurore,1902,temps,4,5.011
L'Aurore,1902,arrêter,4,8.528
L'Aurore,1902,parmi,4,6.528
L'Aurore,1902,agitation,4,9.404
L'Aurore,1902,parti,3,4.993
L'Aurore,1902,socialistes,9,8.192
L'Aurore,1902,espagne,4,7.298
L'Aurore,1902,madrid,8,9.248
L'Aurore,1902,question,4,5.82
L'Aurore,1902,a,37,4.109
L'Aurore,1902,contre,11,5.808
L'Aurore,1902,flambeau,3,12.246
L'Aurore,1902,hier,4,4.692
L'Aurore,1902,soir,3,4.847
L'Aurore,1902,ainsi,4,5.12
L'Aurore,1902,hui,3,4.766
L'Aurore,1902,libertaires,3,13.622
L'Aurore,1902,républicains,3,8.018
L'Aurore,1902,ceux,4,5.398
L'Aurore,1902,barcelone,13,11.464
L'Aurore,1902,journal,6,6.276
L'Aurore,1902,anarchistes,4,10.412
L'Aurore,1902,anarchiste,4,10.789
L'Aurore,1902,réunion,4,6.244
L'Aurore,1902,fr,5,4.063
L'Aurore,1902,cet,3,5.019
L'Aurore,1902,assassinat,3,8.863
L'Aurore,1902,congrès,3,6.158
L'Aurore,1902,berlin,4,7.062
L'Aurore,1902,attitude,3,7.283
L'Aurore,1902,mouvement,3,6.614
L'Aurore,1902,police,9,7.596
L'Aurore,1902,mai,3,5.666
L'Aurore,1902,arrêtés,11,10.655
L'Aurore,1902,leurs,3,4.213
L'Aurore,1902,déclarations,4,8.417
L'Aurore,1902,être,8,4.97
L'Aurore,1902,voulaient,3,9.899
L'Aurore,1902,do,6,5.594
L'Aurore,1902,plus,6,3.327
L'Aurore,1902,sept,3,6.879
L'Aurore,1902,français,4,5.172
L'Aurore,1902,juifs,3,9.086
L'Aurore,1902,depuis,4,5.182
L'Aurore,1902,deux,8,4.939
L'Aurore,1902,nommé,4,7.306
L'Aurore,1902,fait,7,4.698
L'Aurore,1902,arrestations,4,9.912
L'Aurore,1902,lesquels,3,7.765
L'Aurore,1902,tous,3,3.55
L'Aurore,1902,avoir,5,5.219
L'Aurore,1902,pseudo,4,12.053
L'Aurore,1902,donc,3,5.122
L'Aurore,1902,cette,4,3.325
L'Aurore,1902,car,3,5.404
L'Aurore,1902,genève,3,7.963
L'Aurore,1902,avril,7,7.324
L'Aurore,1902,g,4,4.945
L'Aurore,1902,crime,3,7.421
L'Aurore,1902,menées,6,11.646
L'Aurore,1902,existence,4,8.416
L'Aurore,1902,quelques,4,5.106
L'Aurore,1902,étrangers,4,7.875
L'Aurore,1902,italien,3,7.597
L'Aurore,1902,expulsé,3,11.593
L'Aurore,1902,arrêté,5,7.934
L'Aurore,1902,paraître,4,9.114
L'Aurore,1902,éléments,3,8.31
L'Aurore,1902,constituent,3,9.696
L'Aurore,1902,révolutionnaires,4,9.054
L'Aurore,1902,but,3,6.802
L'Aurore,1902,propagande,5,7.905
L'Aurore,1902,ia,4,6.893
L'Aurore,1902,peut,4,4.689
L'Aurore,1902,grève,3,6.581
L'Aurore,1902,it,3,6.843
L'Aurore,1902,vient,4,5.726
L'Aurore,1902,capitaine,4,7.426
L'Aurore,1902,parce,4,6.592
L'Aurore,1902,encore,4,4.683
L'Aurore,1902,nombreux,3,6.594
L'Aurore,1902,arrestation,5,9.301
L'Aurore,1902,préparé,3,9.528
L'Aurore,1902,socialiste,4,6.083
L'Aurore,1902,simple,4,7.438
L'Aurore,1902,vengeance,4,10.74
L'Aurore,1902,sous,6,5.078
L'Aurore,1902,tout,4,3.657
L'Aurore,1902,découvert,4,9.361
L'Aurore,1902,dont,3,3.826
L'Aurore,1902,connus,5,10.049
L'Aurore,1902,aussi,4,4.827
L'Aurore,1902,ouvriers,4,6.015
L'Aurore,1902,très,3,4.112
L'Aurore,1902,suspects,3,11.22
L'Aurore,1902,fois,3,5.123
L'Aurore,1902,dangereux,5,9.783
L'Aurore,1902,alors,3,5.336
L'Aurore,1902,disait,3,7.312
L'Aurore,1902,trois,3,4.669
L'Aurore,1903,color,81,1.631
L'Aurore,1903,slategray,79,1.595
L'Aurore,1903,span,137,1.389
L'Aurore,1903,style,78,1.576
L'Aurore,1903,réunion,3,6.299
L'Aurore,1903,propagande,6,8.638
L'Aurore,1903,non,8,6.444
L'Aurore,1903,p,168,4.395
L'Aurore,1903,seulement,3,6.234
L'Aurore,1903,a,23,3.893
L'Aurore,1903,avant,3,5.496
